Fecha, Hora, Temperatura ambiental (DHT11), Humedad (DHT11), PPM (MQ135), Temp. Objeto (MLX90614), Pulso Card. (MAX30102), Oxigenacion (MAX30102)
24/11/2024, 02:05:54, 20.60, 49.00, 0, 18.37, 0.00, 0.00
24/11/2024, 02:06:01, 20.60, 49.00, 0, 18.43, 0.00, 0.00
24/11/2024, 02:06:08, 20.60, 49.00, 0, 18.41, 0.00, 0.00
24/11/2024, 02:06:16, 20.60, 49.00, 0, 18.37, 0.00, 0.00
24/11/2024, 02:06:23, 20.60, 49.00, 0, 18.41, 0.00, 0.00
24/11/2024, 02:06:30, 20.60, 49.00, 0, 18.43, 0.00, 0.00
24/11/2024, 02:06:38, 20.60, 49.00, 0, 18.47, 0.00, 0.00
24/11/2024, 02:06:45, 20.60, 49.00, 0, 18.41, 0.00, 0.00
24/11/2024, 02:06:52, 20.60, 49.00, 0, 18.43, 0.00, 0.00
24/11/2024, 02:06:59, 20.60, 49.00, 0, 18.37, 0.00, 0.00
24/11/2024, 02:07:07, 20.60, 49.00, 0, 18.37, 0.00, 0.00
24/11/2024, 02:07:14, 20.60, 49.00, 0, 18.33, 0.00, 0.00
24/11/2024, 02:07:21, 20.60, 49.00, 0, 18.37, 0.00, 0.00
24/11/2024, 02:07:28, 20.60, 49.00, 0, 18.41, 0.00, 0.00
24/11/2024, 02:07:36, 20.60, 49.00, 0, 18.41, 0.00, 0.00
24/11/2024, 02:07:43, 20.60, 49.00, 0, 18.41, 0.00, 0.00
24/11/2024, 02:07:50, 20.60, 49.00, 0, 18.41, 0.00, 0.00
24/11/2024, 02:07:57, 20.60, 49.00, 0, 18.41, 0.00, 0.00
24/11/2024, 02:08:05, 20.60, 49.00, 0, 18.33, 0.00, 0.00
24/11/2024, 02:08:12, 20.60, 49.00, 0, 18.33, 0.00, 0.00
24/11/2024, 02:08:19, 20.60, 49.00, 0, 18.37, 0.00, 0.00
24/11/2024, 02:08:26, 20.60, 49.00, 0, 18.37, 0.00, 0.00
24/11/2024, 02:08:34, 20.60, 49.00, 0, 18.37, 0.00, 0.00
24/11/2024, 02:08:41, 20.60, 49.00, 0, 18.37, 0.00, 0.00
24/11/2024, 02:08:48, 20.60, 49.00, 0, 18.37, 0.00, 0.00
24/11/2024, 02:08:55, 20.60, 49.00, 0, 18.37, 0.00, 0.00
24/11/2024, 02:09:03, 20.60, 49.00, 0, 18.43, 0.00, 0.00
24/11/2024, 02:09:10, 20.60, 49.00, 0, 18.41, 0.00, 0.00
24/11/2024, 02:09:17, 20.60, 49.00, 0, 18.33, 0.00, 0.00
24/11/2024, 02:09:25, 20.60, 49.00, 0, 18.37, 0.00, 0.00
24/11/2024, 02:09:32, 20.60, 49.00, 0, 18.37, 0.00, 0.00
24/11/2024, 02:09:39, 20.60, 49.00, 0, 18.37, 0.00, 0.00
24/11/2024, 02:09:46, 20.60, 49.00, 0, 18.41, 0.00, 0.00
24/11/2024, 02:09:54, 20.60, 49.00, 0, 18.33, 0.00, 0.00
24/11/2024, 02:10:01, 20.60, 49.00, 0, 18.43, 0.00, 0.00
24/11/2024, 02:10:08, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:10:15, 20.60, 49.00, 0, 18.33, 0.00, 0.00
24/11/2024, 02:10:23, 20.60, 49.00, 0, 18.41, 0.00, 0.00
24/11/2024, 02:10:30, 20.60, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:10:37, 20.60, 49.00, 0, 18.33, 0.00, 0.00
24/11/2024, 02:10:44, 20.60, 49.00, 0, 18.37, 0.00, 0.00
24/11/2024, 02:10:52, 20.60, 49.00, 0, 18.37, 0.00, 0.00
24/11/2024, 02:10:59, 20.60, 49.00, 0, 18.33, 0.00, 0.00
24/11/2024, 02:11:06, 20.60, 49.00, 0, 18.31, 0.00, 0.00
24/11/2024, 02:11:13, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:11:21, 20.60, 49.00, 0, 18.31, 0.00, 0.00
24/11/2024, 02:11:28, 20.60, 49.00, 0, 18.31, 0.00, 0.00
24/11/2024, 02:11:35, 20.60, 49.00, 0, 18.33, 0.00, 0.00
24/11/2024, 02:11:42, 20.60, 49.00, 0, 18.33, 0.00, 0.00
24/11/2024, 02:11:50, 20.60, 49.00, 0, 18.37, 0.00, 0.00
24/11/2024, 02:11:57, 20.60, 49.00, 0, 18.33, 0.00, 0.00
24/11/2024, 02:12:04, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:12:11, 20.60, 49.00, 0, 18.31, 0.00, 0.00
24/11/2024, 02:12:19, 20.60, 49.00, 0, 18.31, 0.00, 0.00
24/11/2024, 02:12:26, 20.60, 49.00, 0, 18.31, 0.00, 0.00
24/11/2024, 02:12:33, 20.60, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:12:41, 20.60, 49.00, 0, 18.31, 0.00, 0.00
24/11/2024, 02:12:48, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:12:55, 20.60, 49.00, 0, 18.31, 0.00, 0.00
24/11/2024, 02:13:02, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:13:10, 20.60, 49.00, 0, 18.33, 0.00, 0.00
24/11/2024, 02:13:17, 20.60, 49.00, 0, 18.33, 0.00, 0.00
24/11/2024, 02:13:24, 20.60, 49.00, 0, 18.31, 0.00, 0.00
24/11/2024, 02:13:31, 20.60, 49.00, 0, 18.33, 0.00, 0.00
24/11/2024, 02:13:39, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:13:46, 20.60, 49.00, 0, 18.31, 0.00, 0.00
24/11/2024, 02:13:53, 20.60, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:14:00, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:14:08, 20.60, 49.00, 0, 18.33, 0.00, 0.00
24/11/2024, 02:14:15, 20.60, 49.00, 0, 18.31, 0.00, 0.00
24/11/2024, 02:14:22, 20.60, 49.00, 0, 18.31, 0.00, 0.00
24/11/2024, 02:14:29, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:14:37, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:14:44, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:14:51, 20.60, 49.00, 0, 18.37, 0.00, 0.00
24/11/2024, 02:14:58, 20.60, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:15:06, 20.60, 49.00, 0, 18.33, 0.00, 0.00
24/11/2024, 02:15:13, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:15:20, 20.60, 49.00, 0, 18.31, 0.00, 0.00
24/11/2024, 02:15:28, 20.60, 49.00, 0, 18.33, 0.00, 0.00
24/11/2024, 02:15:35, 20.60, 49.00, 0, 18.33, 0.00, 0.00
24/11/2024, 02:15:42, 20.60, 49.00, 0, 18.31, 0.00, 0.00
24/11/2024, 02:15:49, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:15:57, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:16:04, 20.60, 49.00, 0, 18.31, 0.00, 0.00
24/11/2024, 02:16:11, 20.60, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:16:18, 20.60, 49.00, 0, 18.33, 0.00, 0.00
24/11/2024, 02:16:26, 20.60, 49.00, 0, 18.31, 0.00, 0.00
24/11/2024, 02:16:33, 20.60, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:16:40, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:16:47, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:16:55, 20.60, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:17:02, 20.60, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:17:09, 20.60, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:17:16, 20.60, 49.00, 0, 18.31, 0.00, 0.00
24/11/2024, 02:17:24, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:17:31, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:17:38, 20.60, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:17:45, 20.60, 49.00, 0, 18.31, 0.00, 0.00
24/11/2024, 02:17:53, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:18:00, 20.60, 49.00, 0, 18.31, 0.00, 0.00
24/11/2024, 02:18:07, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:18:14, 20.60, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:18:22, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:18:29, 20.60, 49.00, 0, 18.31, 0.00, 0.00
24/11/2024, 02:18:36, 20.60, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:18:44, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:18:51, 20.60, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:18:58, 20.60, 49.00, 0, 18.33, 0.00, 0.00
24/11/2024, 02:19:05, 20.60, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:19:13, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:19:20, 20.60, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:19:27, 20.60, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:19:34, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:19:42, 20.60, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:19:49, 20.60, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:19:56, 20.60, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:20:03, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:20:11, 20.60, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:20:18, 20.60, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:20:25, 20.60, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:20:32, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:20:40, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:20:47, 20.60, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:20:54, 20.60, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:21:01, 20.60, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:21:09, 20.60, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:21:16, 20.60, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:21:23, 20.60, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:21:31, 20.60, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:21:38, 20.60, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:21:45, 20.60, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:21:52, 20.60, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:22:00, 20.60, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:22:07, 20.40, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:22:14, 20.30, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:22:21, 20.20, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:22:29, 20.20, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:22:36, 20.30, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:22:43, 20.30, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:22:50, 20.30, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:22:58, 20.40, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:23:05, 20.50, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:23:12, 20.50, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:23:19, 20.40, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:23:27, 20.40, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:23:34, 20.40, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:23:41, 20.30, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:23:48, 20.20, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:23:56, 20.20, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:24:03, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:24:10, 20.20, 49.00, 0, 18.27, 0.00, 0.00
24/11/2024, 02:24:17, 20.40, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:24:25, 20.60, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:24:32, 20.60, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:24:39, 20.60, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:24:47, 20.60, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:24:54, 20.60, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:25:01, 20.60, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:25:08, 20.60, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:25:16, 20.50, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:25:23, 20.30, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:25:30, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:25:37, 20.30, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:25:45, 20.30, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:25:52, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:25:59, 20.20, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:26:06, 20.20, 49.00, 0, 18.05, 0.00, 0.00
24/11/2024, 02:26:14, 20.20, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:26:21, 20.20, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:26:28, 20.20, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:26:35, 20.20, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:26:43, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:26:50, 20.20, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:26:57, 20.20, 49.00, 0, 18.09, 0.00, 0.00
24/11/2024, 02:27:04, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:27:12, 20.20, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:27:19, 20.20, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:27:26, 20.20, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:27:33, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:27:41, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:27:48, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:27:55, 20.20, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:28:03, 20.20, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:28:10, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:28:17, 20.20, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:28:24, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:28:32, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:28:39, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:28:46, 20.20, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:28:53, 20.20, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:29:01, 20.20, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:29:08, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:29:15, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:29:22, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:29:30, 20.20, 49.00, 0, 18.21, 0.00, 0.00
24/11/2024, 02:29:37, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:29:44, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:29:51, 20.20, 49.00, 0, 18.25, 0.00, 0.00
24/11/2024, 02:29:59, 20.20, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:30:06, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:30:13, 20.20, 49.00, 0, 18.01, 0.00, 0.00
24/11/2024, 02:30:20, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:30:28, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:30:35, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:30:42, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:30:50, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:30:57, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:31:04, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:31:11, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:31:19, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:31:26, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:31:33, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:31:40, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:31:48, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:31:55, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:32:02, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:32:09, 20.20, 49.00, 0, 18.09, 0.00, 0.00
24/11/2024, 02:32:17, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:32:24, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:32:31, 20.20, 49.00, 0, 18.01, 0.00, 0.00
24/11/2024, 02:32:38, 20.20, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:32:46, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:32:53, 20.20, 49.00, 0, 18.05, 0.00, 0.00
24/11/2024, 02:33:00, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:33:07, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:33:15, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:33:22, 20.20, 49.00, 0, 18.05, 0.00, 0.00
24/11/2024, 02:33:29, 20.20, 49.00, 0, 18.05, 0.00, 0.00
24/11/2024, 02:33:36, 20.20, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:33:44, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:33:51, 20.20, 49.00, 0, 18.09, 0.00, 0.00
24/11/2024, 02:33:58, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:34:06, 20.20, 49.00, 0, 18.09, 0.00, 0.00
24/11/2024, 02:34:13, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:34:20, 20.20, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:34:27, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:34:35, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:34:42, 20.20, 49.00, 0, 18.09, 0.00, 0.00
24/11/2024, 02:34:49, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:34:56, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:35:04, 20.20, 49.00, 0, 18.05, 0.00, 0.00
24/11/2024, 02:35:11, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:35:18, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:35:25, 20.20, 49.00, 0, 18.15, 0.00, 0.00
24/11/2024, 02:35:33, 20.20, 49.00, 0, 18.17, 0.00, 0.00
24/11/2024, 02:35:40, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:35:47, 20.20, 49.00, 0, 18.01, 0.00, 0.00
24/11/2024, 02:35:54, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:36:02, 20.20, 49.00, 0, 18.09, 0.00, 0.00
24/11/2024, 02:36:09, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:36:16, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:36:23, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:36:31, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:36:38, 20.20, 49.00, 0, 18.09, 0.00, 0.00
24/11/2024, 02:36:45, 20.20, 49.00, 0, 18.05, 0.00, 0.00
24/11/2024, 02:36:53, 20.20, 49.00, 0, 18.09, 0.00, 0.00
24/11/2024, 02:37:00, 20.20, 49.00, 0, 18.09, 0.00, 0.00
24/11/2024, 02:37:07, 20.20, 49.00, 0, 18.01, 0.00, 0.00
24/11/2024, 02:37:14, 20.20, 49.00, 0, 18.09, 0.00, 0.00
24/11/2024, 02:37:22, 20.20, 49.00, 0, 17.99, 0.00, 0.00
24/11/2024, 02:37:29, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:37:36, 20.20, 49.00, 0, 18.01, 0.00, 0.00
24/11/2024, 02:37:43, 20.20, 49.00, 0, 18.09, 0.00, 0.00
24/11/2024, 02:37:51, 20.20, 49.00, 0, 18.09, 0.00, 0.00
24/11/2024, 02:37:58, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:38:05, 20.20, 49.00, 0, 18.05, 0.00, 0.00
24/11/2024, 02:38:12, 20.20, 49.00, 0, 18.09, 0.00, 0.00
24/11/2024, 02:38:20, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:38:27, 20.20, 49.00, 0, 18.09, 0.00, 0.00
24/11/2024, 02:38:34, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:38:41, 20.20, 49.00, 0, 18.09, 0.00, 0.00
24/11/2024, 02:38:49, 20.20, 49.00, 0, 18.05, 0.00, 0.00
24/11/2024, 02:38:56, 20.20, 49.00, 0, 18.05, 0.00, 0.00
24/11/2024, 02:39:03, 20.20, 49.00, 0, 18.11, 0.00, 0.00
24/11/2024, 02:39:10, 20.20, 49.00, 0, 18.01, 0.00, 0.00
24/11/2024, 02:39:18, 20.20, 49.00, 0, 18.09, 0.00, 0.00
24/11/2024, 02:39:25, 20.20, 49.00, 0, 18.01, 0.00, 0.00
24/11/2024, 02:39:32, 20.20, 49.00, 0, 18.09, 0.00, 0.00
24/11/2024, 02:39:39, 20.20, 49.00, 0, 18.05, 0.00, 0.00
24/11/2024, 02:39:47, 20.20, 49.00, 0, 17.95, 0.00, 0.00
24/11/2024, 02:39:54, 20.20, 49.00, 0, 18.05, 0.00, 0.00
24/11/2024, 02:40:01, 20.20, 49.00, 0, 17.95, 0.00, 0.00
24/11/2024, 02:40:09, 20.20, 49.00, 0, 17.99, 0.00, 0.00
24/11/2024, 02:40:16, 20.20, 49.00, 0, 17.93, 0.00, 0.00
24/11/2024, 02:40:23, 20.20, 49.00, 0, 17.95, 0.00, 0.00
24/11/2024, 02:40:30, 20.20, 49.00, 0, 17.95, 0.00, 0.00
24/11/2024, 02:40:38, 20.20, 49.00, 0, 17.99, 0.00, 0.00
24/11/2024, 02:40:45, 20.20, 49.00, 0, 18.01, 0.00, 0.00
24/11/2024, 02:40:52, 20.20, 49.00, 0, 17.95, 0.00, 0.00
24/11/2024, 02:40:59, 20.20, 49.00, 0, 17.95, 0.00, 0.00
24/11/2024, 02:41:07, 20.20, 49.00, 0, 18.01, 0.00, 0.00
24/11/2024, 02:41:14, 20.20, 49.00, 0, 17.99, 0.00, 0.00
24/11/2024, 02:41:21, 20.20, 49.00, 0, 17.99, 0.00, 0.00
24/11/2024, 02:41:28, 20.20, 49.00, 0, 18.09, 0.00, 0.00
24/11/2024, 02:41:36, 20.20, 49.00, 0, 17.95, 0.00, 0.00
24/11/2024, 02:41:43, 20.20, 49.00, 0, 17.99, 0.00, 0.00
24/11/2024, 02:41:50, 20.20, 50.00, 0, 18.09, 0.00, 0.00
24/11/2024, 02:41:57, 20.20, 50.00, 0, 18.05, 0.00, 0.00
24/11/2024, 02:42:05, 20.20, 50.00, 0, 17.95, 0.00, 0.00
24/11/2024, 02:42:12, 20.20, 50.00, 0, 17.99, 0.00, 0.00
24/11/2024, 02:42:19, 20.20, 50.00, 0, 17.93, 0.00, 0.00
24/11/2024, 02:42:26, 20.20, 50.00, 0, 18.05, 0.00, 0.00
24/11/2024, 02:42:34, 20.20, 50.00, 0, 17.95, 0.00, 0.00
24/11/2024, 02:42:41, 20.20, 50.00, 0, 18.01, 0.00, 0.00
24/11/2024, 02:42:48, 20.20, 50.00, 0, 17.95, 0.00, 0.00
24/11/2024, 02:42:56, 20.20, 49.00, 0, 18.01, 0.00, 0.00
24/11/2024, 02:43:03, 20.20, 49.00, 0, 18.05, 0.00, 0.00
24/11/2024, 02:43:10, 20.20, 49.00, 0, 18.01, 0.00, 0.00
24/11/2024, 02:43:17, 20.20, 50.00, 0, 17.89, 0.00, 0.00
24/11/2024, 02:43:25, 20.20, 50.00, 0, 17.95, 0.00, 0.00
24/11/2024, 02:43:32, 20.20, 50.00, 0, 17.95, 0.00, 0.00
24/11/2024, 02:43:39, 20.20, 50.00, 0, 17.93, 0.00, 0.00
24/11/2024, 02:43:46, 20.20, 50.00, 0, 18.01, 0.00, 0.00
24/11/2024, 02:43:54, 20.20, 50.00, 0, 18.05, 0.00, 0.00
24/11/2024, 02:44:01, 20.20, 50.00, 0, 17.93, 0.00, 0.00
24/11/2024, 02:44:08, 20.20, 50.00, 0, 17.95, 0.00, 0.00
24/11/2024, 02:44:15, 20.20, 50.00, 0, 17.95, 0.00, 0.00
24/11/2024, 02:44:23, 20.20, 50.00, 0, 17.95, 0.00, 0.00
24/11/2024, 02:44:30, 20.20, 50.00, 0, 17.95, 0.00, 0.00
24/11/2024, 02:44:37, 20.20, 50.00, 0, 18.01, 0.00, 0.00
24/11/2024, 02:44:44, 20.20, 50.00, 0, 17.95, 0.00, 0.00
24/11/2024, 02:44:52, 20.20, 50.00, 0, 17.93, 0.00, 0.00
24/11/2024, 02:44:59, 20.20, 50.00, 0, 17.95, 0.00, 0.00
24/11/2024, 02:45:06, 20.20, 50.00, 0, 17.99, 0.00, 0.00
24/11/2024, 02:45:13, 20.20, 50.00, 0, 17.95, 0.00, 0.00
24/11/2024, 02:45:21, 20.20, 50.00, 0, 17.85, 0.00, 0.00
24/11/2024, 02:45:28, 20.20, 50.00, 0, 17.99, 0.00, 0.00
24/11/2024, 02:45:35, 20.20, 50.00, 0, 17.99, 0.00, 0.00
24/11/2024, 02:45:42, 20.20, 50.00, 0, 17.89, 0.00, 0.00
24/11/2024, 02:45:50, 20.20, 50.00, 0, 17.99, 0.00, 0.00
